#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2NI
#Serial Number: SN:210321ABE54E
#Date Time: 2025-04-17 09:37:22.875
#Start: 10 Hz
#Stop: 50000 Hz
#Steps: 151
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 60.7115 V
#Offset: 0.00291995 V
#Relative: no
#Channel: Channel 2
#Range: 61.0839 V
#Offset: -0.00175146 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
1113.687646735833,0.06794015314305148,15.88139893607823,-46.11277269332511
1178.754062261777,0.05819287512617183,15.64644696894029,-47.79312236956601
1247.621937238045,0.05376378781575749,15.39467963820327,-49.78917855403296
1320.513369252708,0.0243421382986466,15.1637602160186,-51.23768489961882
1397.663431788814,0.04167413956489845,14.854113430967,-52.9695905338511
1479.320932331926,0.04348016851997381,14.57932311319494,-54.45990853283007
1565.749214769513,0.05646045303109111,14.26592841555259,-56.34421409402216
1657.227008669993,0.06486919360561871,13.94761854288148,-57.85125982760071
1754.049328180301,0.03061800466988365,13.66225592626982,-59.68948663481473
1856.528423440887,0.05766085425272231,13.30840891303668,-61.08757836632245
1964.994787586509,0.05956903001894034,12.97007564550533,-62.59735062399443
2079.798222580294,0.05319033155555882,12.61795275138187,-64.34308499677044
2201.308967318424,0.05118222774214684,12.25252171834912,-65.7477687595117
2329.918891643553,0.07375578563306587,11.87487660482106,-67.41645729918923
2466.042760117587,0.07416000842875763,11.49943931938975,-68.75708517263023
2610.119569629524,0.07921315513951355,11.11284439893628,-70.38010456536517
2762.613965152073,0.08889286366054065,10.72686997415147,-71.80614190150075
2924.017738212866,0.05893048866037712,10.37080836644083,-73.18091892323334
3094.851412912785,0.09271480061124383,9.922336922334013,-74.89318764027975
3275.665924606298,0.07661764834813646,9.541997092190011,-76.11245941020918
3467.044396657504,0.1323396623083484,9.078618449819462,-77.3148056517016
3669.604021001906,0.08295068057683261,8.673839112499563,-79.12272614027538
3883.998048578666,0.1396711311774254,8.225000366723236,-80.33860793792699
4110.91789605249,0.1557497984961871,7.776894057520765,-81.56280569720836
4351.095375619197,0.12182274077356,7.368933305558071,-82.99803375088132
4605.305055086172,0.1736553408731595,6.915082233474863,-84.0940504970085
4874.36675583883,0.1503549867200394,6.479607732086229,-85.49011878532932
5159.148196748966,0.1908103171908786,6.000167445819856,-87.11240860444161
5460.567792551683,0.1515799308804857,5.581325114731774,-88.36791306184097
5779.597615715405,0.1756616510103835,5.139034149074534,-89.30168575194745
6117.266531357141,0.1693091295980348,4.690362053873297,-90.86747509092319
6474.663515312955,0.1616306267392015,4.193404155374398,-92.46827507788475
6852.941166064297,0.1812657655816922,3.779168655722644,-93.29108580439416
7253.319421846229,0.1755905800741244,3.288529378557566,-95.08877787199636
7677.08949492507,0.1993036629530734,2.837468781899545,-96.13270142165909
8125.618035733363,0.1641631418638998,2.416471675997743,-98.01723833875039
8600.351540291613,0.2072085979541311,1.885304561963875,-99.47396986131741
9102.821015130405,0.2114267401063988,1.421695593360902,-100.577161349825
9634.646914757404,0.1773687776302169,1.012728240900666,-102.3111744041666
10197.54436759236,0.192723635842444,0.4654071170345999,-104.2442290253973
10793.32870722362,0.2079157145156019,-0.02450730241937661,-105.6314112114256
11423.92132682452,0.1696943454239256,-0.377506796648189,-107.3771057783375
12091.35587560979,0.187758648613263,-0.9130102189858105,-109.1142983008451
12797.78481731564,0.2013459849025978,-1.466869580808854,-110.7964967931782
13545.48637185448,0.1876929971227781,-1.814472371613194,-113.0073081841204
14336.87186253071,0.1562290680129013,-2.276544664133423,-114.9804659612949
15174.49349251265,0.1469178905932491,-2.815535628279465,-117.0863119420667
16061.05257563926,0.1803380559801212,-3.485670109874993,-119.3500171796129
16999.40824810587,0.1498154331543914,-3.144013653265763,-125.3183902893652
17992.58668912415,0.1398821616925928,-3.917840650145711,-125.2664177131565
19043.7908802925,0.1517350888449761,-4.724444494637549,-126.0541976676408
20156.41093515083,0.09982206550772316,-5.210200492429204,-127.6332703824171
21334.03503223242,0.1173431150475677,-5.603348947637407,-131.1274453913682
22580.46098687132,0.1837236582507763,-6.218898452217556,-134.9628059603714
23899.7084990848,0.06551067109005573,-14.74169033317068,-141.1194088478924
25296.0321170294,0.06525844020375388,-1.514299552125324,-122.8764811541709
26773.9349578379,0.1030880716844303,-10.51787202203318,-179.1524027397718
28338.18323008663,0.124910539136217,-6.493513103259698,-147.0706346612856
29993.82160472731,0.1601660685831091,-8.705261162708682,-149.2838299887408
31746.18948405528,0.1084280134429809,-9.109232959340572,-154.4541164845102
33600.93822118018,0.1456875805229093,-11.10165488732793,-160.2453453198425
35564.04934553248,0.1531891464291884,-9.887538045916866,-170.7514992524011
37641.85385318225,0.06441137405825621,-10.84863201726462,-167.2941771388721
39841.05262418107,0.01606787511497261,-10.81764053049073,-172.8340503630055
42168.73803277285,0.1326078185540611,-12.33761656485241,179.351450376544
44632.41682016619,0.2341614952450273,-27.52186470876431,176.9691402572873
47240.03430363178,0.1589289335282109,-6.347463647227293,85.27842714477563
50000,0.1695415251780355,-6.114116912126917,38.55361800480215
